Epoch: 37 | mAP: 0.497 | bike: 0.396 bus: 0.506 car: 0.742 motor: 0.390 person: 0.580 rider: 0.355 truck: 0.511 
Epoch: 38 | mAP: 0.487 | bike: 0.367 bus: 0.496 car: 0.742 motor: 0.344 person: 0.553 rider: 0.382 truck: 0.522 
Epoch: 39 | mAP: 0.474 | bike: 0.367 bus: 0.456 car: 0.733 motor: 0.312 person: 0.569 rider: 0.357 truck: 0.525 
Epoch: 40 | mAP: 0.491 | bike: 0.396 bus: 0.494 car: 0.745 motor: 0.346 person: 0.565 rider: 0.376 truck: 0.514 
Epoch: 41 | mAP: 0.471 | bike: 0.358 bus: 0.501 car: 0.735 motor: 0.317 person: 0.524 rider: 0.355 truck: 0.505 
Epoch: 42 | mAP: 0.495 | bike: 0.390 bus: 0.496 car: 0.745 motor: 0.353 person: 0.576 rider: 0.379 truck: 0.527 
Epoch: 43 | mAP: 0.497 | bike: 0.395 bus: 0.489 car: 0.745 motor: 0.376 person: 0.570 rider: 0.376 truck: 0.526 
Epoch: 44 | mAP: 0.489 | bike: 0.371 bus: 0.477 car: 0.745 motor: 0.366 person: 0.567 rider: 0.359 truck: 0.538 
Epoch: 45 | mAP: 0.482 | bike: 0.374 bus: 0.482 car: 0.744 motor: 0.325 person: 0.566 rider: 0.354 truck: 0.525 
Epoch: 46 | mAP: 0.483 | bike: 0.367 bus: 0.455 car: 0.739 motor: 0.357 person: 0.556 rider: 0.382 truck: 0.527 
Epoch: 47 | mAP: 0.492 | bike: 0.393 bus: 0.488 car: 0.746 motor: 0.359 person: 0.572 rider: 0.400 truck: 0.488 
Epoch: 48 | mAP: 0.488 | bike: 0.387 bus: 0.447 car: 0.739 motor: 0.360 person: 0.573 rider: 0.369 truck: 0.538 
Epoch: 49 | mAP: 0.482 | bike: 0.359 bus: 0.501 car: 0.744 motor: 0.342 person: 0.550 rider: 0.373 truck: 0.504 
Epoch: 50 | mAP: 0.483 | bike: 0.380 bus: 0.488 car: 0.744 motor: 0.304 person: 0.575 rider: 0.378 truck: 0.514 
Epoch: 51 | mAP: 0.501 | bike: 0.377 bus: 0.510 car: 0.749 motor: 0.368 person: 0.579 rider: 0.390 truck: 0.533 
Epoch: 52 | mAP: 0.500 | bike: 0.387 bus: 0.502 car: 0.748 motor: 0.362 person: 0.575 rider: 0.399 truck: 0.529 
Epoch: 53 | mAP: 0.506 | bike: 0.396 bus: 0.511 car: 0.753 motor: 0.377 person: 0.580 rider: 0.391 truck: 0.534 
Epoch: 54 | mAP: 0.504 | bike: 0.379 bus: 0.506 car: 0.751 motor: 0.387 person: 0.582 rider: 0.395 truck: 0.529 
Epoch: 55 | mAP: 0.498 | bike: 0.368 bus: 0.502 car: 0.752 motor: 0.367 person: 0.582 rider: 0.379 truck: 0.535 
Epoch: 56 | mAP: 0.499 | bike: 0.385 bus: 0.513 car: 0.753 motor: 0.353 person: 0.581 rider: 0.374 truck: 0.533 
Epoch: 57 | mAP: 0.501 | bike: 0.378 bus: 0.502 car: 0.754 motor: 0.370 person: 0.580 rider: 0.395 truck: 0.532 
Epoch: 58 | mAP: 0.500 | bike: 0.379 bus: 0.517 car: 0.748 motor: 0.365 person: 0.575 rider: 0.391 truck: 0.526 
Epoch: 59 | mAP: 0.498 | bike: 0.380 bus: 0.503 car: 0.751 motor: 0.359 person: 0.581 rider: 0.381 truck: 0.532 
Epoch: 60 | mAP: 0.502 | bike: 0.390 bus: 0.514 car: 0.751 motor: 0.377 person: 0.580 rider: 0.382 truck: 0.521 
Epoch: 61 | mAP: 0.496 | bike: 0.376 bus: 0.515 car: 0.750 motor: 0.339 person: 0.584 rider: 0.380 truck: 0.530 
Epoch: 62 | mAP: 0.500 | bike: 0.392 bus: 0.510 car: 0.753 motor: 0.349 person: 0.577 rider: 0.383 truck: 0.535 
Epoch: 63 | mAP: 0.499 | bike: 0.386 bus: 0.504 car: 0.745 motor: 0.358 person: 0.575 rider: 0.401 truck: 0.522 
Epoch: 64 | mAP: 0.499 | bike: 0.388 bus: 0.514 car: 0.749 motor: 0.347 person: 0.574 rider: 0.400 truck: 0.524 
Epoch: 65 | mAP: 0.494 | bike: 0.374 bus: 0.513 car: 0.752 motor: 0.348 person: 0.578 rider: 0.378 truck: 0.517 
Epoch: 66 | mAP: 0.491 | bike: 0.377 bus: 0.499 car: 0.744 motor: 0.345 person: 0.575 rider: 0.388 truck: 0.509 
Epoch: 67 | mAP: 0.489 | bike: 0.372 bus: 0.499 car: 0.738 motor: 0.345 person: 0.568 rider: 0.390 truck: 0.508 
Epoch: 68 | mAP: 0.499 | bike: 0.379 bus: 0.508 car: 0.751 motor: 0.355 person: 0.583 rider: 0.385 truck: 0.529 
Epoch: 69 | mAP: 0.493 | bike: 0.389 bus: 0.496 car: 0.750 motor: 0.344 person: 0.578 rider: 0.379 truck: 0.514 
Epoch: 70 | mAP: 0.498 | bike: 0.371 bus: 0.502 car: 0.749 motor: 0.375 person: 0.578 rider: 0.392 truck: 0.515 
Epoch: 71 | mAP: 0.501 | bike: 0.379 bus: 0.510 car: 0.751 motor: 0.369 person: 0.579 rider: 0.406 truck: 0.516 
Epoch: 72 | mAP: 0.498 | bike: 0.385 bus: 0.497 car: 0.752 motor: 0.359 person: 0.584 rider: 0.396 truck: 0.516 
Epoch: 73 | mAP: 0.504 | bike: 0.384 bus: 0.506 car: 0.753 motor: 0.377 person: 0.585 rider: 0.400 truck: 0.522 
Epoch: 74 | mAP: 0.495 | bike: 0.383 bus: 0.497 car: 0.744 motor: 0.364 person: 0.572 rider: 0.394 truck: 0.510 
Epoch: 26 | mAP: 0.518 | bike: 0.417 bus: 0.520 car: 0.750 motor: 0.393 person: 0.586 rider: 0.411 truck: 0.546 
Epoch: 27 | mAP: 0.511 | bike: 0.407 bus: 0.521 car: 0.747 motor: 0.389 person: 0.585 rider: 0.394 truck: 0.533 
